ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,POB20,EDU28,EDU31,P15mas.con.primaria.incompleta,P15mas.con.secundaria.completa,P15mas.con.secundaria.incompleta,P15mas.con.primaria.completa,P18mas.con.post,VIV2,VIV5_R,VIV6.complemento,VIV6,VIV14,VIV15,VIV16,VIV17,VIV19,VIV26
4,Campeche,7,Palizada,3,Alamilla,165,16,12,35,56,7,26,25,63,1.29,63,0,63,0,63,0,62,45
5,Coahuila de Zaragoza,9,Francisco I. Madero,3,Alamito,554,29,23,120,182,41,98,76,191,1.15,189,2,187,3,180,8,182,168
2,Baja California,4,Tijuana,1625,Álamo Bonito,46,0,1,6,11,4,7,15,13,0.98,13,0,12,1,12,1,13,12
5,Coahuila de Zaragoza,23,Ocampo,8,Álamos de Márquez,33,4,5,6,4,0,16,1,12,1.2,12,0,12,0,0,12,11,3
7,Chiapas,56,Mitontic,19,Alamul,326,184,176,62,11,12,63,2,110,2.06,72,34,102,1,4,102,83,2
7,Chiapas,31,Chilón,329,Alán Bolontiná,107,47,42,30,12,3,12,4,41,2.66,6,33,38,1,37,2,21,0
7,Chiapas,31,Chilón,517,Alán Cacualá,68,13,14,12,13,8,10,10,19,2.13,17,1,17,2,13,5,17,3
7,Chiapas,31,Chilón,792,Alán Campo,262,87,80,50,32,25,31,31,76,2.44,59,14,64,5,68,4,62,10
7,Chiapas,31,Chilón,497,Alán K'Antajal,75,23,28,10,11,11,10,5,27,2.57,20,7,17,10,26,1,21,0
7,Chiapas,31,Chilón,276,Alán-Sac'Jún,917,340,333,143,107,70,93,152,300,2.08,270,28,282,17,287,12,279,54
7,Chiapas,31,Chilón,793,Albania Pakalná,49,16,15,17,4,2,10,1,12,2.63,7,5,10,2,11,1,0,0
7,Chiapas,9,Arriaga,345,Alberchica,7,1,2,3,1,0,0,1,4,1,3,1,4,0,0,4,3,2
3,Baja California Sur,3,La Paz,2483,Alberto Alvarado Arámburo [Zona Industrial],5,0,0,2,0,0,1,2,4,1.75,3,0,3,0,3,0,3,2
7,Chiapas,20,La Concordia,1033,Alberto Moreno Vázquez,30,24,24,3,0,0,3,0,9,4.27,0,9,0,9,0,9,0,0
5,Coahuila de Zaragoza,35,Torreón,143,Albia,1167,44,42,188,296,91,232,278,395,1.19,385,8,389,4,381,10,362,371
6,Colima,5,Cuauhtémoc,4,Alcaraces,1286,43,57,178,309,63,216,413,476,0.78,473,3,475,1,460,16,473,456
1,Aguascalientes,5,Jesús María,475,Alcázar Residencial,133,0,0,2,8,1,1,120,64,0.53,64,0,64,0,64,0,64,64
7,Chiapas,48,Juárez,2,Aldama 1ra. Sección,141,27,27,44,23,2,17,21,48,1.04,45,3,47,1,1,47,44,32
7,Chiapas,50,La Libertad,113,Aldama 1ra. Sección,80,22,17,19,16,3,17,8,29,1.45,28,1,29,0,1,28,25,26
7,Chiapas,48,Juárez,41,Aldama 2da. Sección,46,13,9,16,5,2,2,12,18,0.93,12,6,18,0,5,13,18,11
7,Chiapas,50,La Libertad,45,Aldama Centro,50,16,17,10,6,2,6,8,22,1.42,21,1,20,2,0,22,19,15
2,Baja California,1,Ensenada,254,Alegre (El Tigre),6,0,0,0,2,2,0,2,3,1,3,0,3,0,3,0,3,3
5,Coahuila de Zaragoza,33,San Pedro,4,Alejandría,124,14,11,38,30,11,30,3,50,1.26,48,2,50,0,12,38,28,44
5,Coahuila de Zaragoza,31,San Buenaventura,130,Alejandro Gutiérrez López,8,2,2,2,0,0,0,4,3,1.11,3,0,3,0,1,2,3,3
5,Coahuila de Zaragoza,33,San Pedro,5,Alejo González (Bilbao),847,78,50,217,172,42,221,116,292,1.1,287,5,286,5,285,6,282,262
2,Baja California,1,Ensenada,280,Alfonsinas,10,1,2,0,0,0,3,5,7,0.91,6,0,6,0,0,6,2,2
7,Chiapas,30,Chicomuselo,100,Alfonso Corona del Rosal,143,25,24,58,21,1,28,8,47,2.65,33,14,45,1,47,0,46,27
7,Chiapas,65,Palenque,5,Alfonso Corona del Rosal,229,72,67,66,18,18,22,25,72,2.6,58,14,72,0,0,72,2,15
2,Baja California,3,Tecate,1013,Alfonso Garzón [Granjas Familiares],772,22,39,74,204,104,186,148,296,1.19,279,11,278,12,183,107,265,268
7,Chiapas,61,Ocozocoautla de Espinosa,5,Alfonso Moguel,663,59,51,245,152,33,131,39,210,1.3,185,25,208,2,203,7,200,106
2,Baja California,1,Ensenada,1148,Alfredo V. Bonfil,210,13,15,49,39,25,55,22,84,1.14,77,4,72,9,74,7,80,59
3,Baja California Sur,3,La Paz,945,Alfredo V. Bonfil,95,5,5,14,30,5,27,12,33,1.05,30,3,33,0,32,1,33,33
4,Campeche,2,Campeche,110,Alfredo V. Bonfil,1475,142,170,285,399,105,224,268,573,0.92,556,17,558,15,548,24,520,465
5,Coahuila de Zaragoza,2,Acuña,64,Alfredo V. Bonfil,9,2,4,1,0,0,4,0,7,0.47,3,4,1,6,4,3,6,0
7,Chiapas,61,Ocozocoautla de Espinosa,260,Alfredo V. Bonfil,340,101,91,78,62,18,55,31,122,1.55,86,35,119,2,69,52,108,60
7,Chiapas,65,Palenque,1375,Alfredo V. Bonfil,157,56,56,44,14,6,34,3,65,2.01,52,13,65,0,65,0,11,14
5,Coahuila de Zaragoza,4,Arteaga,456,Algún Día,16,1,0,5,6,2,3,0,6,1.16,6,0,6,0,0,6,6,5
7,Chiapas,15,Cacahoatán,6,Alianza,30,7,6,4,3,3,13,0,14,1.66,14,0,14,0,14,0,14,4
7,Chiapas,37,Huehuetán,201,Alianza para la Producción,301,48,56,85,57,23,41,29,100,1.47,72,27,98,2,0,100,83,72
4,Campeche,11,Candelaria,18,Alianza Productora,120,19,15,27,25,12,31,6,46,2.11,41,5,43,3,44,2,44,22
2,Baja California,5,Playas de Rosarito,2,Alisitos,21,0,0,2,9,0,2,7,8,0.82,8,0,8,0,8,0,8,8
5,Coahuila de Zaragoza,3,Allende,1,Allende,14347,354,404,1455,4311,836,2527,4112,5611,0.91,5557,40,5584,22,5542,58,5526,5448
7,Chiapas,11,Bella Vista,2,Allende,156,17,13,39,30,2,66,2,49,1.27,39,8,47,2,4,45,46,29
7,Chiapas,57,Motozintla,4,Allende,89,14,14,28,6,2,36,2,29,1.6,26,3,28,1,27,2,28,12
7,Chiapas,48,Juárez,4,Allende 1ra. Sección,430,59,58,128,84,32,51,61,140,1.41,123,17,135,5,55,85,121,103
7,Chiapas,48,Juárez,61,Allende 2da. Sección (San Cándido),95,28,24,33,9,11,13,4,29,2.51,19,10,29,0,0,29,29,13
7,Chiapas,13,Bochil,7,Allende Esquipulas,347,81,77,86,70,32,66,13,117,2.42,94,22,115,1,110,6,110,6
7,Chiapas,51,Mapastepec,524,Alpes (El Tesoro),16,4,4,4,2,1,3,1,7,2,2,5,6,1,3,4,4,0
7,Chiapas,15,Cacahoatán,7,Alpujarras,398,43,44,127,80,16,71,48,150,1.53,121,28,144,5,103,46,149,58
7,Chiapas,17,Cintalapa,98,Alta Vista,10,3,3,0,2,3,1,1,3,1.5,1,2,3,0,0,3,1,2
7,Chiapas,14,El Bosque,2,Altagracia,277,79,74,101,8,5,81,7,113,1.79,110,2,112,0,113,0,113,4
7,Chiapas,67,Pantepec,114,Altamira (El Zacatal),56,17,16,22,8,5,4,1,23,1.71,14,9,23,0,23,0,22,2
7,Chiapas,40,Huixtla,197,Altamira (La Providencia),164,37,30,58,22,19,25,9,70,1.84,15,55,68,2,0,69,42,16
4,Campeche,9,Escárcega,936,Altamira de Zináparo,699,75,100,154,192,34,130,77,246,1.22,225,21,237,9,238,7,227,200
7,Chiapas,51,Mapastepec,4,Altamira Dos,163,38,32,55,47,8,19,2,50,2.09,28,22,44,6,47,3,48,14
7,Chiapas,51,Mapastepec,5,Altamira Uno,150,17,13,66,9,10,43,8,42,1.98,31,11,42,0,40,2,41,30
7,Chiapas,4,Altamirano,1,Altamirano,5853,1307,1201,1110,922,353,969,1139,2020,1.22,1875,141,1962,45,1942,70,1926,939
7,Chiapas,6,Amatenango de la Frontera,94,Altamirano,183,69,54,39,26,5,39,17,65,1.4,53,11,62,1,63,1,63,34
7,Chiapas,6,Amatenango de la Frontera,137,Altamirano,48,5,5,8,5,3,27,0,15,1.89,9,6,11,3,1,14,14,2
7,Chiapas,10,Bejucal de Ocampo,27,Altamirano,106,14,5,47,18,5,28,3,32,1.86,26,6,31,1,0,32,31,7
7,Chiapas,47,Jitotol,8,Altamirano,305,93,56,132,65,28,21,2,106,1.78,99,7,103,3,106,0,104,5
7,Chiapas,36,La Grandeza,20,Altavista,68,6,5,27,10,0,22,3,18,2.73,18,0,18,0,3,15,18,3
7,Chiapas,62,Ostuacán,55,Alto Amacoite 2da. Sección,152,46,45,33,27,4,27,11,48,1.28,39,9,39,9,0,48,43,29
7,Chiapas,62,Ostuacán,56,Alto Amacoíte 3ra. Sección,121,37,44,21,18,7,18,11,37,1.79,30,7,24,13,16,21,34,5
5,Coahuila de Zaragoza,27,Ramos Arizpe,253,Alto de Norias (El Nuevo Alto de Norias),67,11,11,30,13,1,9,2,29,1.1,28,1,28,1,19,10,28,22
5,Coahuila de Zaragoza,36,Viesca,50,Alto del Palomillo,90,15,14,21,16,10,21,6,35,1.41,34,1,35,0,35,0,25,26
7,Chiapas,17,Cintalapa,802,Alto la Alvarda,9,2,2,3,1,2,0,1,4,1.11,2,2,3,1,0,4,3,0
3,Baja California Sur,3,La Paz,371,Álvaro Obregón,51,3,4,14,14,3,14,2,18,1.03,17,1,18,0,18,0,18,17
7,Chiapas,14,El Bosque,3,Álvaro Obregón,418,117,77,159,29,23,107,21,143,1.89,109,33,140,2,137,5,141,9
7,Chiapas,39,Huitiupán,94,Álvaro Obregón,116,40,38,31,12,3,32,0,39,2.35,31,8,38,1,33,6,38,9
7,Chiapas,57,Motozintla,48,Álvaro Obregón,172,22,20,71,19,10,38,11,51,2.33,32,19,48,3,2,49,47,28
7,Chiapas,61,Ocozocoautla de Espinosa,680,Álvaro Obregón,168,41,32,65,6,11,53,1,59,2.48,35,24,58,1,58,1,59,13
7,Chiapas,65,Palenque,83,Álvaro Obregón,195,59,57,53,28,20,24,10,64,1.99,41,22,60,2,56,7,56,21
6,Colima,5,Cuauhtémoc,6,Alzada,400,41,36,85,86,21,100,61,164,0.84,160,3,164,0,159,5,159,157
7,Chiapas,62,Ostuacán,3,Amacoíte 1ra. Sección,35,8,10,6,5,0,4,9,9,1.48,9,0,9,0,1,8,9,7
7,Chiapas,59,Ocosingo,9,Amador Hernández,255,96,77,112,8,2,56,0,77,2.5,26,51,0,77,77,0,66,0
7,Chiapas,61,Ocozocoautla de Espinosa,6,Amador Hernández González,405,85,74,112,80,11,111,10,123,1.86,109,12,121,0,119,2,121,61
5,Coahuila de Zaragoza,2,Acuña,409,Amalio Valenzuela Vázquez (La Nogalera),6,1,2,2,1,0,0,1,3,1,3,0,0,3,0,3,3,0
1,Aguascalientes,11,San Francisco de los Romo,3,Amapolas del Río,318,13,12,64,112,19,49,54,105,1.1,104,1,103,2,101,4,94,92
5,Coahuila de Zaragoza,27,Ramos Arizpe,9,Amargos [Estación],28,5,5,13,2,1,4,2,12,0.97,11,1,12,0,12,0,11,8
1,Aguascalientes,2,Asientos,5,Amarillas de Esparza,516,44,36,164,125,22,106,50,193,1.22,191,2,185,8,186,7,158,125
7,Chiapas,27,Chiapa de Corzo,2,Amatal,384,98,66,75,93,20,68,51,132,1.97,106,26,130,1,116,16,125,94
7,Chiapas,5,Amatán,1,Amatán,2676,624,629,666,368,107,322,494,928,1.35,862,61,913,13,815,110,850,465
7,Chiapas,17,Cintalapa,956,Amatán (Cerro Brujo),22,9,9,8,0,0,5,0,7,2.79,1,6,0,7,0,7,1,0
7,Chiapas,6,Amatenango de la Frontera,1,Amatenango de la Frontera,549,57,37,130,106,13,67,148,172,1.28,157,15,171,1,163,9,167,140
7,Chiapas,7,Amatenango del Valle,1,Amatenango del Valle,3003,1043,914,878,272,99,627,177,1065,1.65,744,315,1015,29,1045,16,933,78
7,Chiapas,59,Ocosingo,235,Amatitlán,90,31,23,27,7,2,21,8,27,2.9,22,5,25,2,5,22,24,3
7,Chiapas,59,Ocosingo,1464,Amatitlán,100,30,23,23,16,12,17,9,36,1.77,30,6,32,4,30,6,33,9
7,Chiapas,64,Oxchuc,79,Amayilja,37,7,8,2,14,3,3,6,15,1.77,1,14,1,14,0,15,15,0
7,Chiapas,64,Oxchuc,185,Amayiljá II,12,4,4,3,1,1,3,0,4,2.8,2,2,4,0,0,4,4,0
7,Chiapas,31,Chilón,685,Amaytic,142,29,28,32,18,12,22,23,35,1.78,31,4,34,1,35,0,35,10
7,Chiapas,59,Ocosingo,306,Amaytic,37,15,15,3,6,1,5,6,9,3.16,3,5,6,2,4,4,6,1
7,Chiapas,12,Berriozábal,276,Amendu,240,73,63,94,11,3,66,2,74,2.34,60,13,71,0,71,0,49,13
7,Chiapas,27,Chiapa de Corzo,3,América Libre,749,147,128,179,208,34,132,62,268,1.36,249,17,268,0,52,216,260,211
7,Chiapas,61,Ocozocoautla de Espinosa,230,América Libre,387,101,82,87,89,35,75,13,145,1.86,124,21,144,0,143,2,144,84
7,Chiapas,21,Copainalá,167,Ametzipac,15,1,2,4,4,0,4,1,5,1.64,4,1,1,4,5,0,3,1
7,Chiapas,47,Jitotol,11,Amor de Dios,55,17,14,25,6,3,1,5,23,1.81,20,3,21,2,22,1,23,4
7,Chiapas,52,Las Margaritas,4,Amparo Agua Tinta,472,106,93,151,44,25,149,7,161,1.4,139,22,152,8,153,8,159,51
7,Chiapas,65,Palenque,478,Ampliación 2da. Emilio Rabasa,5,1,1,2,2,0,0,0,3,1.67,1,2,0,3,0,3,0,0
2,Baja California,1,Ensenada,4720,Ampliación Adolfo Ruiz Cortínez,9,0,0,1,2,1,5,0,5,1.89,3,2,0,5,0,5,5,0
7,Chiapas,57,Motozintla,340,Ampliación Agua Prieta,99,12,6,34,12,11,16,15,24,1.84,21,3,24,0,23,1,24,13
7,Chiapas,57,Motozintla,247,Ampliación Arenal,56,4,5,27,13,1,10,0,18,1.38,14,4,18,0,18,0,17,4
2,Baja California,1,Ensenada,4962,Ampliación Balcones de la Presa,31,1,1,2,12,1,5,9,12,0.91,12,0,11,1,10,2,11,11
7,Chiapas,65,Palenque,1031,Ampliación Benito Juárez,78,12,12,23,18,6,9,6,29,2.03,29,0,29,0,29,0,27,21
7,Chiapas,34,Frontera Comalapa,362,Ampliación Colón,9,4,4,3,0,0,2,0,4,2,0,4,4,0,0,4,4,3
5,Coahuila de Zaragoza,28,Sabinas,400,Ampliación Colonia Cincuenta Aniversario,4,1,0,0,1,1,1,0,3,1.67,3,0,1,2,1,2,3,1
1,Aguascalientes,1,Aguascalientes,2016,Ampliación de Calvillito (Colonia la Herrada),58,7,7,9,14,4,15,8,21,1.16,16,5,20,1,16,5,18,18
1,Aguascalientes,6,Pabellón de Arteaga,255,Ampliación Ejido Garabato,25,1,1,5,11,1,4,2,9,1,9,0,9,0,1,8,8,8
2,Baja California,4,Tijuana,1710,Ampliación Ejido Héroes del Desierto,8,1,1,2,2,1,1,1,3,1.29,2,1,1,2,0,3,3,1
2,Baja California,3,Tecate,1288,Ampliación Ejido Jacumé,19,0,0,2,5,3,2,6,7,1.19,6,0,5,1,1,5,6,5
2,Baja California,4,Tijuana,1892,Ampliación Ejido Lázaro Cárdenas,407,16,22,67,109,41,99,48,156,1.5,136,18,138,16,0,154,144,83
2,Baja California,5,Playas de Rosarito,88,Ampliación Ejido Plan Libertador,3824,135,194,464,982,401,755,818,1413,1.24,1343,52,1374,19,847,548,1361,1270
1,Aguascalientes,6,Pabellón de Arteaga,256,Ampliación Ejido Santiago,11,0,0,1,3,2,3,1,3,1.17,3,0,3,0,1,2,3,3
2,Baja California,1,Ensenada,1162,Ampliación el Porvenir,10,2,2,3,1,2,1,1,5,2.5,2,3,2,3,5,0,2,1
7,Chiapas,32,Escuintla,105,Ampliación el Triunfo,48,9,9,14,5,5,12,2,13,2.24,9,4,9,4,9,4,12,5
7,Chiapas,59,Ocosingo,696,Ampliación Jol Tulija,50,27,22,13,5,1,7,1,15,3.06,9,6,10,5,14,1,12,2
7,Chiapas,16,Catazajá,93,Ampliación la Tuza,12,2,1,5,1,1,2,1,3,3.75,3,0,3,0,0,3,3,2
7,Chiapas,57,Motozintla,497,Ampliación Nueva Reforma,89,14,7,30,13,8,30,0,28,2.2,14,14,28,0,0,28,27,3
7,Chiapas,65,Palenque,258,Ampliación Palenque,73,25,26,10,10,6,11,7,28,1.98,20,8,24,4,3,25,13,16
3,Baja California Sur,2,Mulegé,1441,Ampliación San Bruno,29,3,3,7,2,1,9,6,15,0.9,14,1,12,3,14,1,13,10
7,Chiapas,69,Pijijiapan,1693,Ampliación Tamaulipas,10,4,2,5,1,0,1,1,6,1.43,1,5,0,6,0,6,2,0
2,Baja California,4,Tijuana,1759,Ampliación Tlatelolco,63,4,6,16,12,4,17,6,26,1.63,23,3,24,2,0,26,25,14
7,Chiapas,57,Motozintla,298,Ampliación Tres de Mayo,176,30,8,76,31,6,46,4,56,1.64,49,7,56,0,53,3,55,28
7,Chiapas,51,Mapastepec,854,Ampliación Vainilla,6,3,2,2,1,0,1,0,3,3.33,0,3,0,3,0,3,0,0
2,Baja California,3,Tecate,1289,Ampliación Valle de las Palmas,177,11,11,41,39,18,28,29,70,1.23,68,1,68,1,64,5,69,65
5,Coahuila de Zaragoza,35,Torreón,145,Ampuero (La Arenosa),47,2,2,4,10,3,11,17,18,1.5,18,0,18,0,18,0,18,16
5,Coahuila de Zaragoza,17,Matamoros,61,Andalucía,102,0,4,22,37,4,14,16,41,1.26,41,0,41,0,39,2,40,40
7,Chiapas,17,Cintalapa,1056,Andrés Gómez,12,4,3,4,4,1,0,0,4,2.73,1,3,4,0,4,0,0,1
2,Baja California,2,Mexicali,1360,Andrés Soberanes Gómez (Colonia Baja California),12,1,3,4,2,0,3,0,7,0.93,5,2,7,0,7,0,7,6
7,Chiapas,13,Bochil,82,Andulio Gálvez (Santo Domingo),139,39,36,19,9,12,58,5,49,1.68,43,6,49,0,49,0,49,4
7,Chiapas,61,Ocozocoautla de Espinosa,731,Andulio Gálvez Velázquez,23,11,11,5,3,0,4,0,8,2.59,2,6,7,1,1,7,4,1
1,Aguascalientes,1,Aguascalientes,2363,Anexo al Palomino,57,1,2,14,18,6,16,1,21,1.71,17,4,21,0,20,1,21,14
1,Aguascalientes,1,Aguascalientes,2362,Anexo al Palomino II,42,5,6,9,11,6,9,1,17,1.92,9,8,6,11,1,16,11,2
7,Chiapas,5,Amatán,246,Anexo Amatán,7,3,2,1,1,0,3,0,3,1.1,3,0,3,0,3,0,3,2
7,Chiapas,52,Las Margaritas,863,Anexo Azafrán,11,7,5,2,0,0,4,0,4,2.3,1,3,4,0,0,4,4,0
4,Campeche,3,Carmen,2611,Anexo Bahamita,10,0,0,3,3,1,3,0,5,2,5,0,5,0,5,0,5,5
7,Chiapas,52,Las Margaritas,620,Anexo Carmen (Carmen Chiquito),6,6,6,0,0,0,0,0,2,2.17,0,2,0,2,0,2,2,0
7,Chiapas,5,Amatán,254,Anexo la Loma,56,18,9,11,7,2,13,12,18,1.61,14,4,18,0,15,3,18,4
7,Chiapas,52,Las Margaritas,450,Anexo la Trinidad,55,19,18,16,0,0,21,0,15,2.31,4,11,15,0,0,15,15,2
7,Chiapas,5,Amatán,207,Anexo las Margaritas (San Martín),63,14,8,27,6,6,11,5,22,4,21,1,19,2,17,5,20,2
7,Chiapas,4,Altamirano,353,Anexo Monterrey,22,21,19,2,0,0,1,0,5,3.64,5,0,5,0,5,0,5,0
7,Chiapas,49,Larráinzar,94,Anexo Muctahuitz,62,11,8,14,9,4,25,2,21,3.1,13,8,20,1,2,19,19,0
7,Chiapas,52,Las Margaritas,797,Anexo Palma Real,46,14,10,19,4,3,9,1,18,1.82,18,0,17,1,15,3,17,6
4,Campeche,1,Calkiní,150,Anexo San Mateo,26,5,1,13,2,0,8,1,9,2.85,9,0,8,1,0,9,0,0
7,Chiapas,4,Altamirano,354,Anexo Santa Rita,62,25,23,18,0,0,21,0,24,2.18,20,4,7,17,0,24,22,0
7,Chiapas,52,Las Margaritas,438,Anexo Tabasco Dos Mil,62,4,0,32,1,2,27,0,21,1.34,19,2,20,1,21,0,21,2
7,Chiapas,27,Chiapa de Corzo,4,Ángel Albino Corzo,169,44,29,38,32,1,66,3,58,2.08,28,30,53,5,57,1,57,7
7,Chiapas,31,Chilón,794,Ángel Albino Corzo,11,4,3,4,1,1,2,0,5,3.22,4,0,4,0,0,4,0,0
7,Chiapas,21,Copainalá,2,Ángel Albino Corzo (Guadalupe),1019,97,106,253,178,69,133,247,407,1.39,390,16,400,5,397,8,394,296
7,Chiapas,65,Palenque,7,Ángel Albino Corzo 1ra. Sección,144,32,27,48,26,10,13,13,41,1.62,31,10,40,1,37,4,40,31
7,Chiapas,65,Palenque,683,Ángel Albino Corzo 2da. Sección,145,52,43,47,12,11,20,10,47,2.02,29,18,39,8,44,3,45,22
7,Chiapas,26,Chenalhó,137,Ángeles Chixtetic,25,4,4,6,2,3,6,2,8,2.09,7,1,8,0,0,8,8,1
6,Colima,9,Tecomán,701,Ángeles de los Infiernos,7,1,1,2,2,1,1,0,3,1.63,1,2,3,0,0,3,2,3
5,Coahuila de Zaragoza,27,Ramos Arizpe,10,Anhelo,44,7,6,14,9,0,11,3,18,0.98,17,1,18,0,17,1,17,17
3,Baja California Sur,2,Mulegé,8,Año Nuevo,18,0,1,1,2,5,3,4,6,0.92,5,1,6,0,5,1,5,6
7,Chiapas,20,La Concordia,75,Antigua Maravillas,79,15,13,30,7,4,23,2,25,2.1,21,4,21,2,24,1,22,13
7,Chiapas,51,Mapastepec,1064,Antiguo Valdivia,15,2,5,3,0,3,2,1,7,0.79,2,5,4,3,0,7,7,3
5,Coahuila de Zaragoza,7,Cuatro Ciénegas,2,Antiguos Mineros del Norte (Santa Tecla),53,1,2,19,18,3,9,2,21,0.95,18,3,19,2,21,0,20,5
7,Chiapas,65,Palenque,657,Antioquía,145,48,48,34,23,9,20,7,45,2.8,9,36,38,7,0,45,21,4
5,Coahuila de Zaragoza,4,Arteaga,700,Antonio García (La Alameda),5,0,0,1,3,0,1,0,3,1.25,3,0,3,0,3,0,3,3
1,Aguascalientes,6,Pabellón de Arteaga,177,Antonio Herrera,18,1,1,1,6,1,3,6,7,1.26,7,0,7,0,0,7,6,7
7,Chiapas,62,Ostuacán,4,Antonio León,181,35,44,51,30,12,30,9,64,1.53,42,22,47,17,48,16,46,27
5,Coahuila de Zaragoza,14,Jiménez,105,Antonio Vázquez (Nueva Palestina),23,0,2,8,7,0,6,0,5,1.45,4,1,2,3,0,5,5,2
2,Baja California,4,Tijuana,1926,Antorcha Campesina,308,18,21,41,92,28,59,55,129,1.64,81,48,120,9,111,18,120,95
2,Baja California,4,Tijuana,1927,Antorcha II,41,1,2,6,8,6,10,9,19,2.62,10,9,9,10,12,7,7,8
7,Chiapas,61,Ocozocoautla de Espinosa,1248,Apic Pac,93,15,21,12,8,3,42,3,34,1.48,28,6,33,1,4,30,31,23
5,Coahuila de Zaragoza,33,San Pedro,11,Aquiles Serdán,256,25,18,61,57,18,37,47,86,1.18,86,0,84,2,72,14,80,75
7,Chiapas,40,Huixtla,4,Aquiles Serdán,646,92,84,180,141,40,81,100,222,1.81,176,42,215,3,214,5,207,139
7,Chiapas,52,Las Margaritas,5,Aquiles Serdán,271,73,53,90,16,12,93,6,83,1.79,71,12,82,1,47,36,83,7
7,Chiapas,54,Mazatán,3,Aquiles Serdán,781,110,107,195,162,47,117,123,290,1.24,244,44,285,4,86,202,283,227
7,Chiapas,57,Motozintla,7,Aquiles Serdán,186,29,26,52,35,8,48,13,58,2.03,46,12,57,1,55,3,56,21
7,Chiapas,54,Mazatán,188,Aquiles Serdán (1ra. Ampliación),8,2,2,3,1,0,1,1,3,1.33,1,2,2,1,0,3,1,0
4,Campeche,4,Champotón,10,Aquiles Serdán (Chuiná),625,94,72,146,140,46,113,99,220,1.57,214,6,214,4,1,219,217,141
7,Chiapas,61,Ocozocoautla de Espinosa,982,Aquiles Serdán (Kilómetro 38),31,7,7,5,10,3,2,4,8,1.96,6,2,8,0,0,8,6,3
7,Chiapas,66,Pantelhó,99,Aquiles Serdán (Santa Lucía),495,149,107,100,79,39,141,15,122,2.68,116,4,114,2,118,2,119,4
7,Chiapas,54,Mazatán,196,Aquiles Serdán (Sector de Producción),29,6,6,18,1,0,3,1,16,2.06,16,0,16,0,1,15,16,0
6,Colima,6,Ixtlahuacán,6,Aquiles Serdán (Tamala),287,27,28,99,44,28,53,31,108,1.44,102,6,95,13,85,23,84,57
7,Chiapas,59,Ocosingo,2040,Arabia,26,7,5,9,0,0,12,0,7,1.8,5,2,7,0,0,7,4,0
6,Colima,2,Colima,435,Aráceas [Vivero],14,1,1,4,3,0,0,6,3,2.5,3,0,3,0,3,0,3,2
7,Chiapas,64,Oxchuc,161,Ararat,40,6,5,7,8,5,12,2,15,2,2,13,1,14,0,15,15,0
2,Baja California,2,Mexicali,4707,Arboleda Residencial,73,3,6,14,17,18,13,2,32,1.47,20,12,27,5,27,5,32,25
2,Baja California,1,Ensenada,1170,Arce (Ejido Nacionalista),24,1,3,4,4,1,1,11,10,0.81,10,0,9,1,2,8,10,8
7,Chiapas,49,Larráinzar,2,Arcochén,33,8,7,3,8,1,14,0,11,2.16,10,1,11,0,11,0,11,1
1,Aguascalientes,1,Aguascalientes,104,Ardillas de Abajo (Las Ardillas),10,0,0,2,2,1,2,3,3,0.88,3,0,3,0,3,0,3,3
1,Aguascalientes,1,Aguascalientes,106,Arellano,857,48,69,139,312,58,174,90,255,1.3,247,8,252,3,244,10,250,228
4,Campeche,4,Champotón,4,Arellano,292,37,29,74,56,28,83,19,117,1.39,107,10,113,4,117,0,114,80
7,Chiapas,57,Motozintla,517,Arenalito,9,1,0,5,0,0,3,1,4,1.2,4,0,3,1,0,4,4,2
7,Chiapas,8,Angel Albino Corzo,655,Argelia,11,1,1,0,4,3,2,1,3,2.83,2,1,0,2,0,3,2,0
7,Chiapas,57,Motozintla,9,Argelia Alta Luz,83,33,31,25,8,1,17,1,32,2.4,28,3,30,0,3,28,31,2
7,Chiapas,8,Angel Albino Corzo,92,Argentina,51,7,7,14,7,0,12,9,14,1.64,14,0,14,0,0,14,14,9
7,Chiapas,13,Bochil,177,Argentina,118,25,21,32,28,6,10,15,39,1.87,13,25,37,1,36,2,38,3
7,Chiapas,14,El Bosque,5,Argentina,75,25,24,17,7,6,18,1,27,2.64,27,0,26,1,27,0,27,2
7,Chiapas,30,Chicomuselo,5,Argentina,36,8,8,15,4,2,5,2,12,1.51,7,5,11,1,0,12,12,4
7,Chiapas,30,Chicomuselo,156,Argentina,11,3,3,1,4,0,2,1,4,1,4,0,2,2,0,4,2,0
7,Chiapas,31,Chilón,5,Argentina,61,15,13,16,4,10,8,8,17,2.64,12,5,14,3,13,4,17,1
7,Chiapas,41,La Independencia,255,Argovia,33,7,11,14,2,0,5,1,9,2.07,4,5,8,1,0,9,8,2
7,Chiapas,65,Palenque,191,Arimatea,625,251,240,174,53,44,90,19,203,2.66,154,48,198,4,133,69,65,50
7,Chiapas,61,Ocozocoautla de Espinosa,235,Armando Zebadúa,210,41,49,54,40,19,36,9,82,1.82,60,21,80,1,0,82,81,22
7,Chiapas,20,La Concordia,557,Armenia,14,4,4,3,1,1,2,3,4,1.5,1,3,1,3,4,0,3,0
7,Chiapas,32,Escuintla,138,Armenia,32,4,3,13,4,1,5,6,9,1.54,7,2,9,0,0,9,7,5
