ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,P15YM_SE,P15PRI_IN,P15PRI_CO,P15SEC_IN,P15SEC_CO,P18YM_PB,PRO_OCUP_C,VPH_PISODT,VPH_PISOTI
19,Nuevo León,022,Gral. Terán,0676,Las Compuertas,1,16,9,4,12,9,0.99,17,1
19,Nuevo León,022,Gral. Terán,0679,La Brisa,*,*,*,*,*,*,*,*,*
19,Nuevo León,022,Gral. Terán,0681,Santa Gertrudis,0,0,5,0,2,0,0.58,3,0
19,Nuevo León,022,Gral. Terán,0684,San Gerardo,0,2,1,0,4,0,2,3,0
19,Nuevo León,022,Gral. Terán,0685,Santo Tomás,*,*,*,*,*,*,*,*,*
19,Nuevo León,022,Gral. Terán,0690,Ninguno,*,*,*,*,*,*,*,*,*
19,Nuevo León,022,Gral. Terán,0694,Los Castores,*,*,*,*,*,*,*,*,*
19,Nuevo León,022,Gral. Terán,0695,Jesús Manuel,*,*,*,*,*,*,*,*,*
19,Nuevo León,022,Gral. Terán,0696,La Luz,*,*,*,*,*,*,*,*,*
19,Nuevo León,022,Gral. Terán,0697,El Machete,*,*,*,*,*,*,*,*,*
19,Nuevo León,022,Gral. Terán,0698,La Querencia,*,*,*,*,*,*,*,*,*
19,Nuevo León,022,Gral. Terán,0699,San Ángel,1,5,3,1,3,1,1,4,0
19,Nuevo León,022,Gral. Terán,0700,Del Maestro,0,4,2,1,4,27,0.60,15,0
19,Nuevo León,022,Gral. Terán,0701,Rancho Nuevo,*,*,*,*,*,*,*,*,*
19,Nuevo León,022,Gral. Terán,0703,Ninguno,*,*,*,*,*,*,*,*,*
19,Nuevo León,022,Gral. Terán,0705,El Cerrito,*,*,*,*,*,*,*,*,*
19,Nuevo León,022,Gral. Terán,0706,El Charco Dos,*,*,*,*,*,*,*,*,*
19,Nuevo León,022,Gral. Terán,0707,El Paisano,*,*,*,*,*,*,*,*,*
19,Nuevo León,022,Gral. Terán,0708,Pedregal de las Brisas,0,2,0,0,5,4,0.76,6,0
19,Nuevo León,022,Gral. Terán,0709,San Gilberto,*,*,*,*,*,*,*,*,*
19,Nuevo León,022,Gral. Terán,0711,San Antonio,*,*,*,*,*,*,*,*,*
19,Nuevo León,022,Gral. Terán,0712,Santa Ana Viejo,*,*,*,*,*,*,*,*,*
19,Nuevo León,022,Gral. Terán,0713,El Dorado,0,4,3,1,5,4,0.96,7,0
19,Nuevo León,022,Gral. Terán,0716,El Méxicano,*,*,*,*,*,*,*,*,*
19,Nuevo León,022,Gral. Terán,0717,Los Garza,*,*,*,*,*,*,*,*,*
19,Nuevo León,022,Gral. Terán,0718,El Gran Chaparral,*,*,*,*,*,*,*,*,*
19,Nuevo León,022,Gral. Terán,0722,La Posta,*,*,*,*,*,*,*,*,*
19,Nuevo León,022,Gral. Terán,0723,San Javier,*,*,*,*,*,*,*,*,*
19,Nuevo León,022,Gral. Terán,0724,Rancho Nuevo (Pedro Quintanilla),*,*,*,*,*,*,*,*,*
19,Nuevo León,022,Gral. Terán,0727,Las Comitas,*,*,*,*,*,*,*,*,*
19,Nuevo León,022,Gral. Terán,0728,San Isidro,*,*,*,*,*,*,*,*,*
19,Nuevo León,022,Gral. Terán,0729,El Llano (Sección González Ortega),*,*,*,*,*,*,*,*,*
19,Nuevo León,022,Gral. Terán,0730,Los Sabinos,*,*,*,*,*,*,*,*,*
19,Nuevo León,022,Gral. Terán,0731,El Barranco,2,1,6,1,6,0,1.92,5,2
19,Nuevo León,022,Gral. Terán,0732,Seis de Agosto,*,*,*,*,*,*,*,*,*
19,Nuevo León,022,Gral. Terán,0733,La Duda (Armando Rodríguez),*,*,*,*,*,*,*,*,*
19,Nuevo León,022,Gral. Terán,0734,San José,*,*,*,*,*,*,*,*,*
19,Nuevo León,022,Gral. Terán,0735,Salsipuedes,*,*,*,*,*,*,*,*,*
19,Nuevo León,022,Gral. Terán,0736,El Huizache,*,*,*,*,*,*,*,*,*
19,Nuevo León,023,Gral. Treviño,0000,Total del Municipio,61,284,191,56,141,227,0.78,430,2
19,Nuevo León,023,Gral. Treviño,9998,Localidades de una vivienda,2,11,10,1,1,3,*,12,1
19,Nuevo León,023,Gral. Treviño,9999,Localidades de dos viviendas,4,1,3,0,1,1,*,6,0
19,Nuevo León,023,Gral. Treviño,0001,General Treviño,50,224,152,41,113,209,0.72,351,0
19,Nuevo León,023,Gral. Treviño,0012,El Faro,*,*,*,*,*,*,*,*,*
19,Nuevo León,023,Gral. Treviño,0023,Los Maldonado,*,*,*,*,*,*,*,*,*
19,Nuevo León,023,Gral. Treviño,0027,Rancho Nuevo,*,*,*,*,*,*,*,*,*
19,Nuevo León,023,Gral. Treviño,0030,San Javier,4,35,15,10,9,11,0.88,36,0
19,Nuevo León,023,Gral. Treviño,0034,La Violeta,*,*,*,*,*,*,*,*,*
19,Nuevo León,023,Gral. Treviño,0050,Carlos Valadez Salinas (Los Valadez),*,*,*,*,*,*,*,*,*
19,Nuevo León,023,Gral. Treviño,0068,El Beny-Ceno,*,*,*,*,*,*,*,*,*
19,Nuevo León,023,Gral. Treviño,0069,Buena Vista (Elvia García),*,*,*,*,*,*,*,*,*
19,Nuevo León,023,Gral. Treviño,0099,El Guayacán (Delfino Villarreal Cantú),*,*,*,*,*,*,*,*,*
19,Nuevo León,023,Gral. Treviño,0100,Godofredo Chapa,*,*,*,*,*,*,*,*,*
19,Nuevo León,023,Gral. Treviño,0120,El Sauz (Aurelio Salinas),*,*,*,*,*,*,*,*,*
19,Nuevo León,023,Gral. Treviño,0121,Senovia Castillo,*,*,*,*,*,*,*,*,*
19,Nuevo León,023,Gral. Treviño,0128,Ventura Macías (La Curva),0,1,0,0,0,2,0.60,3,0
19,Nuevo León,023,Gral. Treviño,0144,Cristelo Martínez (Las Lomas),*,*,*,*,*,*,*,*,*
19,Nuevo León,023,Gral. Treviño,0179,El Guayacán (Javier Garza),*,*,*,*,*,*,*,*,*
19,Nuevo León,023,Gral. Treviño,0184,General Treviño,*,*,*,*,*,*,*,*,*
19,Nuevo León,023,Gral. Treviño,0195,Las Copas (Luis Moreno),*,*,*,*,*,*,*,*,*
19,Nuevo León,023,Gral. Treviño,0196,San Francisco (Roel Salinas),*,*,*,*,*,*,*,*,*
19,Nuevo León,023,Gral. Treviño,0200,Luis Donaldo Colosio,1,12,11,4,17,1,2.20,22,1
19,Nuevo León,024,Gral. Zaragoza,0000,Total del Municipio,294,1112,796,232,792,534,1.29,1169,252
19,Nuevo León,024,Gral. Zaragoza,9998,Localidades de una vivienda,13,37,23,3,11,3,*,10,26
19,Nuevo León,024,Gral. Zaragoza,9999,Localidades de dos viviendas,22,38,36,9,17,0,*,20,19
19,Nuevo León,024,Gral. Zaragoza,0001,General Zaragoza,61,254,204,47,319,352,1.06,442,38
19,Nuevo León,024,Gral. Zaragoza,0005,El Ahuiche,1,7,1,0,0,0,0.67,3,2
19,Nuevo León,024,Gral. Zaragoza,0007,Las Avispas,1,2,3,1,5,0,1.69,4,1
19,Nuevo León,024,Gral. Zaragoza,0009,Casas Reales,1,8,0,0,1,0,1.46,0,4
19,Nuevo León,024,Gral. Zaragoza,0011,El Viejo,*,*,*,*,*,*,*,*,*
19,Nuevo León,024,Gral. Zaragoza,0012,La Cieneguita,9,35,14,9,7,0,1.37,20,4
19,Nuevo León,024,Gral. Zaragoza,0013,Los Cochinos,*,*,*,*,*,*,*,*,*
19,Nuevo León,024,Gral. Zaragoza,0017,El Charco,*,*,*,*,*,*,*,*,*
19,Nuevo León,024,Gral. Zaragoza,0019,Dulces Nombres (Santa Teresa),1,12,10,1,1,3,1.11,12,0
19,Nuevo León,024,Gral. Zaragoza,0020,La Encantada,7,23,41,12,26,6,1.66,39,9
19,Nuevo León,024,Gral. Zaragoza,0022,El Encinal,*,*,*,*,*,*,*,*,*
19,Nuevo León,024,Gral. Zaragoza,0026,Joya de San Diego,10,51,31,6,16,6,1.31,31,13
19,Nuevo León,024,Gral. Zaragoza,0027,La Laguna,2,6,10,1,10,7,1.86,13,2
19,Nuevo León,024,Gral. Zaragoza,0029,La Lobera,1,3,2,2,6,0,1.06,5,0
19,Nuevo León,024,Gral. Zaragoza,0030,Maravillas,*,*,*,*,*,*,*,*,*
19,Nuevo León,024,Gral. Zaragoza,0031,El Melón de Arriba,1,12,0,1,0,0,1.69,0,5
19,Nuevo León,024,Gral. Zaragoza,0033,El Muerto,2,27,8,4,2,0,2,12,3
19,Nuevo León,024,Gral. Zaragoza,0038,El Refugio,13,60,19,21,14,2,1.38,33,10
19,Nuevo León,024,Gral. Zaragoza,0040,El Rincón,4,15,4,0,1,2,1.58,0,6
19,Nuevo León,024,Gral. Zaragoza,0041,El Salitre,5,32,18,10,26,3,1.62,33,6
19,Nuevo León,024,Gral. Zaragoza,0042,Rincón del Salto,0,4,1,1,1,3,0.75,3,0
19,Nuevo León,024,Gral. Zaragoza,0043,San Francisco,9,56,38,5,30,17,1,53,6
19,Nuevo León,024,Gral. Zaragoza,0044,San Josecito,2,50,17,13,14,5,1.21,31,3
19,Nuevo León,024,Gral. Zaragoza,0045,Joya de San Lázaro,*,*,*,*,*,*,*,*,*
19,Nuevo León,024,Gral. Zaragoza,0047,Siberia,14,26,47,14,32,7,1.64,45,1
19,Nuevo León,024,Gral. Zaragoza,0048,El Tajo,*,*,*,*,*,*,*,*,*
19,Nuevo León,024,Gral. Zaragoza,0049,Tepozanes,15,35,20,8,21,3,1.35,36,5
19,Nuevo León,024,Gral. Zaragoza,0051,Los Membrillos,*,*,*,*,*,*,*,*,*
19,Nuevo León,024,Gral. Zaragoza,0057,Los Toros,6,4,4,0,3,0,1.13,1,3
19,Nuevo León,024,Gral. Zaragoza,0058,El Armadillo,*,*,*,*,*,*,*,*,*
19,Nuevo León,024,Gral. Zaragoza,0059,La Joya de Eulalio,*,*,*,*,*,*,*,*,*
19,Nuevo León,024,Gral. Zaragoza,0061,La Vega,*,*,*,*,*,*,*,*,*
19,Nuevo León,024,Gral. Zaragoza,0066,La Laguna (La Laguna Seca),0,1,4,1,3,1,1.36,3,2
19,Nuevo León,024,Gral. Zaragoza,0068,Márgaras,*,*,*,*,*,*,*,*,*
19,Nuevo León,024,Gral. Zaragoza,0070,Toribio,*,*,*,*,*,*,*,*,*
19,Nuevo León,024,Gral. Zaragoza,0071,San Vicente,*,*,*,*,*,*,*,*,*
19,Nuevo León,024,Gral. Zaragoza,0072,El Pretil,*,*,*,*,*,*,*,*,*
19,Nuevo León,024,Gral. Zaragoza,0073,Tinajitas,0,2,3,0,2,0,2,3,1
19,Nuevo León,024,Gral. Zaragoza,0074,La Joya del Leñadero,*,*,*,*,*,*,*,*,*
19,Nuevo León,024,Gral. Zaragoza,0075,Los Barrosos,*,*,*,*,*,*,*,*,*
19,Nuevo León,024,Gral. Zaragoza,0076,El Baño,*,*,*,*,*,*,*,*,*
19,Nuevo León,024,Gral. Zaragoza,0077,Cañada Verde,*,*,*,*,*,*,*,*,*
19,Nuevo León,024,Gral. Zaragoza,0079,Potreritos,5,4,6,3,4,0,1.94,6,1
19,Nuevo León,024,Gral. Zaragoza,0080,Tinajas (Los Tanques),0,14,7,1,8,1,1.74,11,2
19,Nuevo León,024,Gral. Zaragoza,0082,El Pame,0,4,2,1,1,0,1.33,1,3
19,Nuevo León,024,Gral. Zaragoza,0084,Mal Paso,1,2,8,1,4,2,1.59,5,1
19,Nuevo León,024,Gral. Zaragoza,0085,Las Hiedras,1,1,1,2,6,0,1.50,5,0
19,Nuevo León,024,Gral. Zaragoza,0086,San Antonio,4,9,0,0,1,0,1.06,5,0
19,Nuevo León,024,Gral. Zaragoza,0087,Los Difuntos,2,6,4,1,3,1,1.17,7,1
19,Nuevo León,024,Gral. Zaragoza,0090,Guadalupe,*,*,*,*,*,*,*,*,*
19,Nuevo León,024,Gral. Zaragoza,0092,La Bajada del Carretón,5,8,6,0,7,3,1.56,11,2
19,Nuevo León,024,Gral. Zaragoza,0093,Las Cañadas,*,*,*,*,*,*,*,*,*
19,Nuevo León,024,Gral. Zaragoza,0094,Yerbabuena,2,3,1,0,1,1,1.13,2,1
19,Nuevo León,024,Gral. Zaragoza,0096,La Sabanilla,0,4,1,0,1,1,0.89,5,0
19,Nuevo León,024,Gral. Zaragoza,0097,El Baral,1,12,8,1,12,3,1.30,15,0
19,Nuevo León,024,Gral. Zaragoza,0098,El Puertecito Baral,1,4,12,2,7,9,1.59,13,0
19,Nuevo León,024,Gral. Zaragoza,0099,La Lámina,2,4,3,1,5,1,0.74,6,1
19,Nuevo León,024,Gral. Zaragoza,0106,La Loma,0,2,6,0,0,0,2.43,2,2
19,Nuevo León,024,Gral. Zaragoza,0107,Puerto de Tepozanes,*,*,*,*,*,*,*,*,*
19,Nuevo León,024,Gral. Zaragoza,0109,Loma Atravesada,0,13,3,0,1,0,2,5,1
19,Nuevo León,024,Gral. Zaragoza,0110,El Piñonal,*,*,*,*,*,*,*,*,*
19,Nuevo León,024,Gral. Zaragoza,0111,Las Manzanas,*,*,*,*,*,*,*,*,*
19,Nuevo León,024,Gral. Zaragoza,0112,Los Chirriones,0,6,1,2,1,0,1.90,0,4
19,Nuevo León,024,Gral. Zaragoza,0113,El Rosillo,4,18,7,3,6,2,1.83,1,10
19,Nuevo León,024,Gral. Zaragoza,0114,Puerto del Aire,7,22,7,1,12,0,1.62,13,3
19,Nuevo León,024,Gral. Zaragoza,0117,Calabazas (Agua de Benino),*,*,*,*,*,*,*,*,*
19,Nuevo León,024,Gral. Zaragoza,0120,El Pino (Puerto el Pino),*,*,*,*,*,*,*,*,*
19,Nuevo León,024,Gral. Zaragoza,0121,Joya de San Lázaro,3,4,9,4,6,1,1.45,9,1
19,Nuevo León,024,Gral. Zaragoza,0123,Vega de Siberia (Vega de Palomares),*,*,*,*,*,*,*,*,*
19,Nuevo León,024,Gral. Zaragoza,0124,La Guajolota,*,*,*,*,*,*,*,*,*
19,Nuevo León,024,Gral. Zaragoza,0127,San Pablo,*,*,*,*,*,*,*,*,*
19,Nuevo León,024,Gral. Zaragoza,0128,Santa Martha de Arriba,*,*,*,*,*,*,*,*,*
19,Nuevo León,024,Gral. Zaragoza,0129,Santa Martha de Abajo,*,*,*,*,*,*,*,*,*
19,Nuevo León,024,Gral. Zaragoza,0130,Puerto Bajo,1,7,6,0,1,1,2.50,0,4
19,Nuevo León,024,Gral. Zaragoza,0131,San Manuel,*,*,*,*,*,*,*,*,*
19,Nuevo León,024,Gral. Zaragoza,0132,Agua de Enmedio,*,*,*,*,*,*,*,*,*
19,Nuevo León,024,Gral. Zaragoza,0133,San Isidro,7,1,2,0,1,0,0.85,0,3
19,Nuevo León,024,Gral. Zaragoza,0135,Calandrias,*,*,*,*,*,*,*,*,*
19,Nuevo León,024,Gral. Zaragoza,0137,La Joya de Alardín,10,38,26,8,29,25,1.52,53,1
19,Nuevo León,024,Gral. Zaragoza,0138,Bajada del Mezquite,0,4,3,1,1,0,1.18,3,1
19,Nuevo León,024,Gral. Zaragoza,0145,El Zapote,*,*,*,*,*,*,*,*,*
19,Nuevo León,024,Gral. Zaragoza,0155,El Paso del Niño,*,*,*,*,*,*,*,*,*
19,Nuevo León,024,Gral. Zaragoza,0158,Buena Vista,4,11,14,5,3,0,1.82,7,6
19,Nuevo León,024,Gral. Zaragoza,0159,Agua de Abajo,*,*,*,*,*,*,*,*,*
19,Nuevo León,024,Gral. Zaragoza,0161,El Corral,*,*,*,*,*,*,*,*,*
19,Nuevo León,024,Gral. Zaragoza,0164,Lagunita de los Toros,*,*,*,*,*,*,*,*,*
19,Nuevo León,024,Gral. Zaragoza,0165,Las Mesitas,*,*,*,*,*,*,*,*,*
19,Nuevo León,024,Gral. Zaragoza,0166,Ojo de Agua,1,6,2,2,6,7,1,10,0
19,Nuevo León,024,Gral. Zaragoza,0167,El Puertecito Laguna,0,6,3,1,6,2,1.36,6,1
19,Nuevo León,024,Gral. Zaragoza,0169,Rancho de Enmedio,1,5,5,2,1,0,1.50,0,4
19,Nuevo León,024,Gral. Zaragoza,0172,Buena Vista,*,*,*,*,*,*,*,*,*
19,Nuevo León,024,Gral. Zaragoza,0173,La Majada,*,*,*,*,*,*,*,*,*
19,Nuevo León,024,Gral. Zaragoza,0179,Cuauhtémoc,2,6,13,0,0,0,2.07,3,3
19,Nuevo León,024,Gral. Zaragoza,0180,La Guajolota,*,*,*,*,*,*,*,*,*
19,Nuevo León,024,Gral. Zaragoza,0181,La Mesita de San Manuel,*,*,*,*,*,*,*,*,*
19,Nuevo León,024,Gral. Zaragoza,0182,Garambullal,*,*,*,*,*,*,*,*,*
19,Nuevo León,024,Gral. Zaragoza,0183,Cieneguitas (Don Candelario),*,*,*,*,*,*,*,*,*
19,Nuevo León,024,Gral. Zaragoza,0187,La Pedregosa,*,*,*,*,*,*,*,*,*
19,Nuevo León,024,Gral. Zaragoza,0189,La Amistad,*,*,*,*,*,*,*,*,*
19,Nuevo León,024,Gral. Zaragoza,0190,La Mesilla,1,5,8,0,6,3,2.36,1,7
19,Nuevo León,024,Gral. Zaragoza,0193,El Coronado,2,4,2,0,1,2,1.06,6,0
19,Nuevo León,024,Gral. Zaragoza,0194,El Refugio (El Melón de Abajo),*,*,*,*,*,*,*,*,*
19,Nuevo León,024,Gral. Zaragoza,0195,El Potrero (La Nuca),0,3,3,1,3,0,1.40,2,1
19,Nuevo León,024,Gral. Zaragoza,0196,Las Palmas,*,*,*,*,*,*,*,*,*
19,Nuevo León,024,Gral. Zaragoza,0197,Zaragoza,3,2,1,2,2,1,1.88,3,0
19,Nuevo León,024,Gral. Zaragoza,0198,Las Hoyas,*,*,*,*,*,*,*,*,*
19,Nuevo León,024,Gral. Zaragoza,0199,El Álamo (La Caseña y la Pajareña),1,0,2,0,1,4,0.67,4,0
19,Nuevo León,024,Gral. Zaragoza,0201,La Curva,*,*,*,*,*,*,*,*,*
19,Nuevo León,024,Gral. Zaragoza,0202,La Laguna y Joya de Alardín (El Llano),2,4,2,1,5,1,1.53,6,0
19,Nuevo León,024,Gral. Zaragoza,0203,San José del Río Blanco,7,33,26,7,29,24,1.65,44,5
19,Nuevo León,024,Gral. Zaragoza,0207,La Cañada,0,0,2,1,4,3,2.38,3,0
19,Nuevo León,024,Gral. Zaragoza,0209,Joya el Muerto,*,*,*,*,*,*,*,*,*
19,Nuevo León,024,Gral. Zaragoza,0210,Luis Donaldo Colosio,12,34,21,7,28,16,1.80,37,11
19,Nuevo León,024,Gral. Zaragoza,0211,El Chirrión,*,*,*,*,*,*,*,*,*
19,Nuevo León,024,Gral. Zaragoza,0212,Noé Galindo Iracheta,*,*,*,*,*,*,*,*,*
19,Nuevo León,024,Gral. Zaragoza,0213,La Barranca,0,3,1,0,5,0,1.78,2,2
19,Nuevo León,024,Gral. Zaragoza,0214,El Cuarteado,*,*,*,*,*,*,*,*,*
19,Nuevo León,024,Gral. Zaragoza,0216,Las Cruces,2,0,1,2,4,0,2.29,3,0
19,Nuevo León,024,Gral. Zaragoza,0217,Camino al Salto,0,0,3,0,2,0,1.13,2,1
19,Nuevo León,025,Gral. Zuazua,0000,Total del Municipio,661,2011,4784,2060,15207,8629,1.15,14422,145
19,Nuevo León,025,Gral. Zuazua,9998,Localidades de una vivienda,17,13,19,4,15,10,*,33,0
19,Nuevo León,025,Gral. Zuazua,9999,Localidades de dos viviendas,7,24,24,4,11,2,*,31,1
19,Nuevo León,025,Gral. Zuazua,0001,General Zuazua,326,810,1522,347,2345,1135,1.18,2583,29
19,Nuevo León,025,Gral. Zuazua,0005,El Tule,*,*,*,*,*,*,*,*,*
19,Nuevo León,025,Gral. Zuazua,0006,Castillón,*,*,*,*,*,*,*,*,*
19,Nuevo León,025,Gral. Zuazua,0011,La Gloria Dos,1,6,2,1,1,0,2.29,3,0
19,Nuevo León,025,Gral. Zuazua,0021,Montemayor,*,*,*,*,*,*,*,*,*
19,Nuevo León,025,Gral. Zuazua,0032,Santa Ana,*,*,*,*,*,*,*,*,*
19,Nuevo León,025,Gral. Zuazua,0041,San José del Desafío,*,*,*,*,*,*,*,*,*
19,Nuevo León,025,Gral. Zuazua,0045,Santa Elena,*,*,*,*,*,*,*,*,*
19,Nuevo León,025,Gral. Zuazua,0054,Reyecitos,*,*,*,*,*,*,*,*,*
19,Nuevo León,025,Gral. Zuazua,0066,Moreno (Cerralvo Uno),*,*,*,*,*,*,*,*,*
19,Nuevo León,025,Gral. Zuazua,0067,Cerralvo Dos (La Carrera),1,1,0,1,3,1,2,3,0
19,Nuevo León,025,Gral. Zuazua,0075,La Chiquita,*,*,*,*,*,*,*,*,*
19,Nuevo León,025,Gral. Zuazua,0080,La Gloria,*,*,*,*,*,*,*,*,*
19,Nuevo León,025,Gral. Zuazua,0100,El Rodeo,0,2,2,0,2,0,2,3,0
19,Nuevo León,025,Gral. Zuazua,0120,Martínez,*,*,*,*,*,*,*,*,*
19,Nuevo León,025,Gral. Zuazua,0130,La Prieta,*,*,*,*,*,*,*,*,*
19,Nuevo León,025,Gral. Zuazua,0134,Paseos del Roble,7,30,61,17,252,147,1.42,239,3
19,Nuevo León,025,Gral. Zuazua,0137,Santa Úrsula (Los Alpes),*,*,*,*,*,*,*,*,*
19,Nuevo León,025,Gral. Zuazua,0142,Los Cuatro Papalotes,*,*,*,*,*,*,*,*,*
19,Nuevo León,025,Gral. Zuazua,0155,El Ébano (Kilómetro Uno),*,*,*,*,*,*,*,*,*
19,Nuevo León,025,Gral. Zuazua,0156,Luisita,*,*,*,*,*,*,*,*,*
19,Nuevo León,025,Gral. Zuazua,0165,HM (Carolina),*,*,*,*,*,*,*,*,*
19,Nuevo León,025,Gral. Zuazua,0172,La Gloria,*,*,*,*,*,*,*,*,*
19,Nuevo León,025,Gral. Zuazua,0177,HM [Granja],0,2,3,0,9,1,3.43,6,0
19,Nuevo León,025,Gral. Zuazua,0178,Jerusalén (Jesús Martínez),*,*,*,*,*,*,*,*,*
19,Nuevo León,025,Gral. Zuazua,0181,Lilego,0,4,3,0,2,0,1.89,4,0
19,Nuevo León,025,Gral. Zuazua,0184,Los Martínez,*,*,*,*,*,*,*,*,*
19,Nuevo León,025,Gral. Zuazua,0192,Siete Leguas,*,*,*,*,*,*,*,*,*
19,Nuevo León,025,Gral. Zuazua,0193,Silvia María,0,3,7,1,4,0,2.47,8,0
19,Nuevo León,025,Gral. Zuazua,0195,Veinticinco de Julio,*,*,*,*,*,*,*,*,*
19,Nuevo León,025,Gral. Zuazua,0197,Los Róbalos,*,*,*,*,*,*,*,*,*
19,Nuevo León,025,Gral. Zuazua,0198,Las Burras,*,*,*,*,*,*,*,*,*
19,Nuevo León,025,Gral. Zuazua,0200,Hermanos Cantú,*,*,*,*,*,*,*,*,*
19,Nuevo León,025,Gral. Zuazua,0202,El Potrillo,*,*,*,*,*,*,*,*,*
19,Nuevo León,025,Gral. Zuazua,0210,Santa María de Guadalupe,*,*,*,*,*,*,*,*,*
19,Nuevo León,025,Gral. Zuazua,0216,Apolonio Quiroga,*,*,*,*,*,*,*,*,*
19,Nuevo León,025,Gral. Zuazua,0219,Humberto Treviño,*,*,*,*,*,*,*,*,*
19,Nuevo León,025,Gral. Zuazua,0221,La Gloria (La Palma),0,1,2,0,2,1,1.57,3,0
19,Nuevo León,025,Gral. Zuazua,0224,Santa Teresita,0,3,4,1,3,1,2,5,0
19,Nuevo León,025,Gral. Zuazua,0229,Nuevo Amanecer,*,*,*,*,*,*,*,*,*
19,Nuevo León,025,Gral. Zuazua,0235,Marlan,0,4,5,1,8,0,0.82,8,0
19,Nuevo León,025,Gral. Zuazua,0237,Camino al Rodeo,*,*,*,*,*,*,*,*,*
19,Nuevo León,025,Gral. Zuazua,0240,Dos de Febrero,*,*,*,*,*,*,*,*,*
19,Nuevo León,025,Gral. Zuazua,0243,Sacramento,*,*,*,*,*,*,*,*,*
19,Nuevo León,025,Gral. Zuazua,0244,El Mohíno,2,4,2,0,1,2,2.29,4,0
19,Nuevo León,025,Gral. Zuazua,0249,Carrizalejo,*,*,*,*,*,*,*,*,*
19,Nuevo León,025,Gral. Zuazua,0252,Las Dos Palmas,*,*,*,*,*,*,*,*,*
19,Nuevo León,025,Gral. Zuazua,0257,El Mezquite,0,6,9,0,5,2,1.26,7,1
19,Nuevo León,025,Gral. Zuazua,0258,Mi Ranchito,*,*,*,*,*,*,*,*,*
19,Nuevo León,025,Gral. Zuazua,0261,Los Caballos,*,*,*,*,*,*,*,*,*
19,Nuevo León,025,Gral. Zuazua,0262,Tres de Enero,*,*,*,*,*,*,*,*,*
19,Nuevo León,025,Gral. Zuazua,0267,Las Vírgenes,*,*,*,*,*,*,*,*,*
19,Nuevo León,025,Gral. Zuazua,0272,San Francisco,*,*,*,*,*,*,*,*,*
19,Nuevo León,025,Gral. Zuazua,0274,Santa Lucía,*,*,*,*,*,*,*,*,*
19,Nuevo León,025,Gral. Zuazua,0275,Las Tres Negritas,*,*,*,*,*,*,*,*,*
19,Nuevo León,025,Gral. Zuazua,0276,La Migaja,*,*,*,*,*,*,*,*,*
19,Nuevo León,025,Gral. Zuazua,0277,Chimaliquín,*,*,*,*,*,*,*,*,*
19,Nuevo León,025,Gral. Zuazua,0279,La Gloria,*,*,*,*,*,*,*,*,*
19,Nuevo León,025,Gral. Zuazua,0281,Rubén Platas,0,4,2,1,6,0,2.13,4,0
19,Nuevo León,025,Gral. Zuazua,0282,El Mirador de Ciénega de Flores,0,5,3,3,5,7,0.64,11,0
19,Nuevo León,025,Gral. Zuazua,0283,Portal del Norte,1,0,7,1,9,93,0.69,38,0
19,Nuevo León,025,Gral. Zuazua,0284,Fraccionamiento Real Palmas,249,877,2494,1435,10013,5363,1.21,8954,70
19,Nuevo León,025,Gral. Zuazua,0285,Ninguno,*,*,*,*,*,*,*,*,*
19,Nuevo León,025,Gral. Zuazua,0287,Los Guajardo,1,1,3,1,0,0,1.86,3,0
19,Nuevo León,025,Gral. Zuazua,0289,San Juan,*,*,*,*,*,*,*,*,*
19,Nuevo León,025,Gral. Zuazua,0290,El Huizachal,*,*,*,*,*,*,*,*,*
19,Nuevo León,025,Gral. Zuazua,0291,Primero de Marzo,0,2,0,0,2,1,1.67,3,0
19,Nuevo León,025,Gral. Zuazua,0292,Javier Treviño,*,*,*,*,*,*,*,*,*
19,Nuevo León,025,Gral. Zuazua,0293,Villas de Alcalá,31,129,373,165,1409,1062,0.95,1437,14
19,Nuevo León,025,Gral. Zuazua,0294,Hacienda San Pedro,16,72,224,74,1080,796,0.95,1032,3
19,Nuevo León,025,Gral. Zuazua,0295,Portal de Zuazua,*,*,*,*,*,*,*,*,*
19,Nuevo León,025,Gral. Zuazua,0296,Poblado Comunal Zuazua,2,8,13,3,20,5,2.85,0,24
19,Nuevo León,026,Guadalupe,0000,Total del Municipio,13632,34984,59590,20529,122922,221908,0.88,164234,2385
19,Nuevo León,026,Guadalupe,9998,Localidades de una vivienda,2,2,5,1,10,0,*,5,0
19,Nuevo León,026,Guadalupe,9999,Localidades de dos viviendas,2,3,0,0,2,0,*,0,2
19,Nuevo León,026,Guadalupe,0001,Guadalupe,13574,34828,59269,20366,121856,221093,0.88,163173,2290
19,Nuevo León,026,Guadalupe,0057,Las Escobas,27,100,273,140,1011,730,1.18,1007,17
19,Nuevo León,026,Guadalupe,0134,Bello Amanecer,0,0,1,0,6,80,0.64,41,0
19,Nuevo León,026,Guadalupe,0146,San Miguel,*,*,*,*,*,*,*,*,*
19,Nuevo León,026,Guadalupe,0147,Altamira,*,*,*,*,*,*,*,*,*
19,Nuevo León,026,Guadalupe,0148,El Gran Chaparral,*,*,*,*,*,*,*,*,*
19,Nuevo León,026,Guadalupe,0151,Los Puertos,*,*,*,*,*,*,*,*,*
